dated,rating,label,review
2024-01-23 23:01:24,1,Negatif,"Ini knp gabisa loading gambarnya? Udah update juga ttp sama. Jaringan lancar, pake wifi. Apk lain gaada masalah. Ayolah"
2024-01-23 14:21:08,4,Positif,"Setelah update malah ga bisa scroll vidio lagi, pihak pintreset mohon di perbaiki ya. Kasih bintang 4 dulu, overall udah bagus kok."
2024-01-23 12:29:08,5,Positif,Aplikasinya bagus bgttt.. Kalo nyari ide gambar gampang bet trs kek pokoknya debes.. Yaa kalo masalh jaringan Kadang leg kadang gk ya semua HP pasti gitu.. Sama bagus gk bagusnya apk tergantung penggunanya... 👍😁😁
2024-01-23 11:26:51,5,Positif,Ini sangat bagus untuk mencari berbagai macam foto anime dan juga qr ibis paint x
2024-01-23 09:47:02,4,Positif,foto nya bagus banget dan banyak saya kasih bintang empat karna foto nya sangat bagus dan aestetik
2024-01-22 07:39:04,1,Negatif,"sumpah kenapa pas aku mau masuk/login ke apk pinterest,malah ditanya umur , pas aku dah jawab umur asli ku ,katanya ga diizinkan,trus aku udh coba in semua umur,tp knp tetep gbs?kesel tau. Mending un-instal g guna"
2024-01-21 11:45:07,5,Positif,aplikasi pinterest itu... bagus dan bisa cari yang random🗿💅
2024-01-21 04:41:54,5,Positif,"Aplikasi lumayan bagus, untuk masalah jaringan bagus kalau pakai wifi dan kalau pakai data sedikit lag walaupun begitu itu bukan masalah besar bagi user dan keluhan jaringan tidak seharusnya ada, 2 alasan utama pinterest berat untuk hp, alasan 1. Spek handphone yang rendah (selain hp semua alat komunikasi elektronik seperti laptop/pc tidak akan lag/crash), 2. Memori sedikit sehingga menyebabkan performa handphone down) terima kasih karena telah membaca ulasan saya."
2024-01-21 01:36:14,4,Positif,"Aplikasi ini luar biasa, karena saya dapat mendownload gambar untuk dijadikan stiker WhatsApp tapi kekurangannya kenapa saya saat ingin mencari tapi tidak sesuai yang saya cari tolong diharap untuk membaiki kesalahan ini, segitu saja..."
2024-01-19 21:50:41,2,Negatif,"Aplikasi nya bagus, tapi kok setelah ku update gk bisa di buka aplikasinya 🗿"
2024-01-19 12:44:22,5,Positif,"Menambah pengetahuan, wawasan, menjadi pedoman untuk berkreativitas dan banyak lagi 🙏"
2024-01-19 06:14:28,5,Positif,"Aplikasi ini sangat Recommended banget sih, karena kalo mau nyari foto gausah susah-susah nyari di google karna di Aplikasi ini ada semua. Dari anime, K-Pop, Hewan, Bunga dan yang lainnya ada semua. Pokoknya kalian harus download sih. Kalo bisa ini seharusnya bintang 1000."
2024-01-19 00:05:37,4,Positif,"Bagian papan HANYA SATU ke bawah pencabangan. Walaupun jila tidak bisa samgat bamyak, tapi tetap lebih baik lebih dari satu."
2024-01-18 13:13:10,5,Positif,"Keren! pinterest membantu kita! Mencari foto + Video + Ide² bagus! . min,tambahin Updating nya biar apa deh pokok nya cocok buat bikin ide!!"
2024-01-18 12:16:39,5,Positif,"Aplikasinya bagus selama saya makainya, kendalanya cuma kadang bug, kualitas gambar yg diunduh bagus. Semoga tetap kompatibel di handphone saya. Terimakasih."
2024-01-18 07:55:43,5,Positif,Aplikasi nya bagus tapi saat saya ingin membuat pin kenapa loading nya sangat lama? Padahal sinyal saya bagus
2024-01-18 07:18:20,1,Negatif,Tolong developer nya pinterest nya mintak tanggal lahir tpi yang dimasukkin salah terus😭 semoga kedepanya di perbaiki lgi
2024-01-17 19:29:27,5,Positif,"Ya Alhamdulillah, aplikasi ini bnyak saya temukan nilai2 positif. Pertama2 cuma skedar hiburan tapi lama2 byak inspirasi da'wah baik berbentuk video ataun photo. Sukses buat pinterest saya kasih bntg 5 deh."
2024-01-17 06:35:59,5,Positif,Mohon agar performa aplikasi lebih ditingkatkan lagi agar kenyamanan dan minat pengguna terhadap aplikasi ini lebih bagus juga
2024-01-16 16:30:14,2,Negatif,"Mohon maaf saya ga bisa kasi bintang 5,karena bnyk pengen foto unduh tapi gagal menyimpan,orang yg buat gimanaan sih,yg baik baik aja ya buatnya🥺😁"
2024-01-16 14:21:28,5,Positif,"Aplikasinya bagus banget...tapi ada sedikit bug...low nya lama banget pas masuk,terus pas ngambil foto tiba tiba keluar sendiri,Tapi selain itu bagus banget tapi lebih di kembangkan lagi ya makasih..."
2024-01-16 14:03:28,5,Positif,"Aplikasi ini bagus,saya sangat suka dan ini tidak ada gangguan pada sistem aplikasi saya kasih bintang 5😉😉"
2024-01-16 06:57:29,1,Negatif,Kenapa yah setelah saya ganti hp baru gak bisa login ada masalah itu terus dari kemarin tolong lah perbaiki
2024-01-15 09:52:48,1,Negatif,Wi-fi aku udh full tapi masih ngeleg aku gk suka aplikasi ini tapi terpaksa aku gunain jadi tolong jangan ngeleg/gk muncul gambaran!!! Dan sering ketika wifi aku penuh mau aku unduh gambarannya tapi gk bisa!!!!!!
2024-01-15 01:45:36,2,Negatif,"Aplikasinya kenapa sih? Makin kesini makin aneh, gambarnya gak ada, cuma warna doang,padahal bagus bnget dulu,sekarang mala hancur, tolong perbaiki segera."
2024-01-14 13:11:47,4,Positif,Tolong lebih di perbaiki karna saya tidak bisa menyimpan foto ya dan juga suka tiba tiba keluar sendiri jadi tolong di perbaiki lagi terhadap aplikasi ya
2024-01-14 13:01:52,1,Negatif,"Rusak,lambat,jaringan bagus bagus ja pas make apk ini lemot abis, tolong perbaiki lagi"
2024-01-14 09:07:01,5,Positif,Udah bagus tolong video ny jangan berulang kan sangat tidak rapih :(
2024-01-14 02:45:17,1,Negatif,"saya sudah memasukkan email, ""pilih tanggal lahir anda."" saya mau pencet berikutnya kok gabisa malah ada tulisan ""tidak memenuhi syarat"" maksudnya gimana ya.. tolong,"
2024-01-13 14:03:13,1,Negatif,Kenapa ya saya cari gambar lewat foto pas udah ketemu ga muncul gambarnya? /hasilnya?tolong dong diperbaiki lagi itu
2024-01-13 12:35:59,2,Negatif,Gimna sih devolopernya masa ngebug gk bisa lihat gambar harus butuh 1 jam biar bisa lihat gambar !!kecewa ama nih apk 😢👊
2024-01-13 09:15:20,2,Negatif,Abis update malah ga bisa di unduh gambarnya gimana sih !!
2024-01-13 08:32:17,1,Negatif,Kenapa akun saya telah dinonaktifkan padahal saya baru masuk saya sangat kesal karna hal ini saya sudah berusaha mendownload pinterest tapi aku saya malah dinonaktifkan tolong diperbaiki segera!!
2024-01-12 23:12:39,5,Positif,Baguss!! Ga ada bug atau pun iklan Pokoknya bagus banget 🫡
2024-01-12 12:01:09,5,Positif,Suka banget sama pinterest soalnya penting banget buat ngambil foto buat ngedit
2024-01-12 06:00:08,5,Positif,"Apk ini berguna banget buat nyari inspirasi, rekomendasinya juga memuaskan ❤️😆 Tapi...kok saya gak bisa bikin pin peribadi ya? Dulu sih bisa....cuman sekarang entah knp, saya cari-cari gak ada tombol nya...."
2024-01-11 08:29:40,5,Positif,"Apk nya baguss bgtt😻Pas di download cepett + Unduh gambar nya juga ga terlalu lamaaa , pilihan gambar nya juga BANYAKKK😻"
2024-01-11 06:04:37,4,Positif,"Bagus! Maaf belum 5 bintang karena ada sedikit masalah ketika saya mencari foto tba²foto yg sudah saya selesai cari menjadi ada dilayar hp, tpi tetap bagus karena mau cari inspirasi gambar, cari foto buat profil itu pada ada semua seperti google."
2024-01-10 23:25:00,4,Positif,Apk nya bagus si tapi setiap di update makin aneh terus gambarnya burem pokonya gitu dah
2024-01-09 06:01:23,1,Negatif,"Saya kesulitan untuk login kenapa pas saya selalu memasukkan email sandi ataupun tgl lahir pasti gk bisa, plis lah ini aplikasi di benerin, lama² pengen gk ada apk ini klo kek gitu."
2024-01-09 05:21:38,5,Positif,"Aplikasi ini bagus banget,aku saranin kalian yang mau cari gambar atau ide² kerajinan Atau foto,mesti download aplikasi ini,rekomed banget deh"
2024-01-09 00:56:02,2,Negatif,"kenapa foto nya ga bisa di simpan sih, sebelum update bisa bisa saja simpan foto ini kenapa tidak bisa"
2024-01-08 09:57:50,1,Negatif,"Apasih, aku udah masukin tahun nya, Aku udah coba 2000, 1988 kok masih gabisa, aku gabisa pake aplikasi ini."
2024-01-08 08:58:49,4,Positif,Maaf sebelumnya benerin dulu game nya saya udah beri tahun tanggalnya tapi tidak bisa masuk Jadi benerin dulu ya gamenya🙏🙏
2024-01-08 04:33:33,5,Positif,"ini bagus banget asli,, kita bisa mencari inspirasi² disini, bagus² juga recomendasinya. 👍🏻🤗"
2024-01-07 17:05:36,1,Negatif,"Tolong di perbaiki masalah loading lama saat melihat foto. Padahal saya pakai Wi-Fi & jaringan Wi-Fi saya sangat stabil, tapi kenapa saat saya membuka aplikasi pinterest loading melihat foto begitu lama kadang sampai gak kebuka foto nya, padahal sudah di update ke versi terbaru,masih tetap sama. Sengaja aku beri bintang ⭐ supaya segera di perbaki masalah loading lama"
2024-01-07 14:50:44,1,Negatif,Video nya kok lancar banget ya sedangkan gambar nya ga muncul muncul padahal jaringan bagus 😮‍💨
2024-01-07 11:54:18,5,Positif,Pinterest sangat bagus untuk mencari inspirasi dan foto yang cantik dan download nya ga lama hampir semua foto ada ini bagus di download! :)
2024-01-07 07:04:34,2,Negatif,"Ga muncul terus gambar nya , lagi butuh butuh nya nyari foto di pin , tp pin nya malah gabisa di muat"
2024-01-07 06:51:47,1,Negatif,aplikasi nya sangat buruk internet ku bisa tapi malah pinterest nya gk bisa menurutku ini aplikasi paling jelek seumur hidup ku bahkan klo bisa nggak ngasih bintang aku aja bakalan gk ngasih bintang haduhh
2024-01-07 02:04:24,2,Negatif,Ketika menyimpan pin atau gambar malah spam notif. Jadinya yang ke save ada yang double bahkan lebih. Harap diperbaiki error aplikasi ini
2024-01-06 12:45:37,2,Negatif,"Aplikasi nya sudah bagus,dapat mencari ide²baru,tapi sayang vidio nya gk bisa di unduh ke perangkat"
2024-01-06 10:16:28,5,Positif,"Suka bgt sama apk ini bisa cari apa ajaa, selera pin nya bisa kita atur sesuai pencarian kita, terus kita bisa posting karya kita di pin!! Pokonya suka bgt deh sm apk inii!! Rate? 5 dunggss🤙🏻🤙🏻🤙🏻"
2024-01-06 06:06:01,2,Negatif,"Kirain jaringan gua yang bermasalah, sampai marah marah, ternyata pinterest yang lama loadingnya, nyesel gua update, lama bet loadingnya, bjir amat."
2024-01-06 05:55:19,5,Positif,Bagus banget aplikasinya tp mohon jgn cuman pk kota/wifi aja harusnya juga bisa gak pake kota/wifi itu saja terimakasih
2024-01-06 03:22:45,5,Positif,"Setelah update, sekarang kalo upload foto loading lama sekali 🥲 bintang 1 dulu setelah normal baru bintang 5"
2024-01-05 12:30:18,1,Negatif,"makin Update, proses memuat gambar bukannya cepat palah lama bangett padahal Kuota masih banyak dan jaringan bagus. ini gimana sih? ga membuat nyaman pengguna nya sama sekali, mohon untuk ditindaklanjuti"
2024-01-05 08:47:08,5,Positif,"di update malah eror, lama bgt gambar muncul akhirnya di uninstall lalu install lagi baru lancar lagi"
2024-01-05 02:29:32,5,Positif,Menurut saya aplikasi Pinterest sangat bagus jadi gak nyesel kalo dowload
2024-01-05 01:57:43,1,Negatif,Aplikasinya si bagus cuman sekarang aku mau download lagi soalnya kemaren kan kehapus tapi pas udah di download disuruh isi tanggal kenapa gak bisa terus ya? Pliss jawab dong Mimin
2024-01-03 19:46:56,4,Positif,"Ini bagus banget ,tapi kadang kadang lemot padahal jaringan ku bagus di perbaiki lagi yaa"
2024-01-03 17:05:03,1,Negatif,"Aplikasi Pinterest Sering Eror Ketika Memuat Gambar Dan Juga Tidak Dapat Menyimpan Gambar. Aneh Ini Aplikasi Padahal Koneksi Internet Sudah Baik Dan Lancar Juga Aplikasi Sudah Di Update Terbaru, Sangat Bastard ❌"
2024-01-03 12:53:22,2,Negatif,"ini knpa ya apk nya kok slalu muncul ""ups terjadi kesalahan"" udh di update jga tetap bgitu, pdhal jaringan bagus² aja. pliss tolong diperbaikin dong🙏😢"
2024-01-03 04:32:26,4,Positif,"Tolong ya pinterest beberapa kali saya jumpa hal tak pantas untuk ditampilkan Apalagi di bagian ""jilbab muslim""itu kan seharusnya gambar/foto wanita² berhijab,tapi justru banyak foto² gk pantas(vulgar)nanti jika sudah diperbaiki saya kasih bintang 5"
2024-01-03 01:32:24,4,Positif,𝐒𝐞𝐫𝐢𝐧𝐠 𝐛𝐚𝐧𝐠𝐞𝐭 𝐝𝐢 𝐩𝐚𝐤𝐞 𝐢𝐧𝐢 𝐦𝐚𝐡 𝐛𝐮𝐚𝐭 𝐚𝐦𝐛𝐢𝐥 𝐟𝐨𝐭𝐨 𝐥𝐮𝐜𝐮 𝐥𝐮𝐜𝐮𝐚𝐧 𝐤𝐚𝐫𝐞𝐧𝐚 𝐝𝐢 𝐬𝐢𝐧𝐢 𝐟𝐨𝐭𝐨𝐧𝐲𝐚 𝐚𝐝𝐚 𝐬𝐞𝐦𝐮𝐚 𝐤𝐞𝐜𝐮𝐚𝐥𝐢 𝐟𝐨𝐭𝐨 𝐬𝐚𝐲𝐚 𝐡𝐞𝐡𝐡𝐞𝐡𝐞𝐡𝐞𝐡𝐞𝐡𝐡𝐞
2024-01-02 22:34:08,1,Negatif,"ngelag banget pinterest sekarang, padahal jaringan bagus. pinterestnya bisa load trrus tapi gambarnya ga keluar, itu kira² kenapa ya?"
2024-01-02 11:13:54,1,Negatif,"Pinterest skrang sering banyak gambar yg ga munculnya dlu gaada kayak gitu, buka aplikasi lain aja lancar kenapa pinterest aja yg ngelag"
2024-01-02 09:49:23,4,Positif,Bagus banyak gambar gambar yang kita cari tapi ada beberapa bug pas kita buat gitu -bug foto misalnya kita cari foto malah dibilang gak ada -bug masuk pas mau masuk aplikasi nya malah gak masuk masuk -pas mau daftar email aku malah ke email lain semoga diperbaiki ya 🙏🏻😭
2024-01-02 08:01:32,5,Positif,Terkadang semua fotonya ga kelihat samsek saya jadi susah untuk mencari foto.
2024-01-02 04:26:52,1,Negatif,Sebenarnya bagus apk nya tapi ketika saya login dan saat memasukkan tanggal lahir dengan benar tetapi kenapa tetap salah
2024-01-02 03:42:39,5,Positif,"Aplikasi ini bagus ,, saya kasih bintang 5 karena ide-ide yang ada diaplikasi ini sangat menarik bagi saya ,, dan saya bisa mencari gambar yang saya inginkan ,, gambar nya juga bagus-bagus ,, sesuai dengan inspirasi saya ,, pokoknya good job deh aplikasi ini"
2024-01-01 18:30:11,1,Negatif,"Aplikasi nya bagus memudahkan saya mencari ide ide buat desain, tapi kenapa sekarang lemot padahal jaringan sayang stabil tapi gambarnya gak muncul yaa... Mohon untuk segera di perbaiki. Sorry kasih bintang 1 dulu nanti kalo udah bener baru kasih bintang 5"
2024-01-01 18:05:45,1,Negatif,"Kasih bintang 1 dikarenakan gambar yang ditampilkan gelap tapi kalau video lancar. Perbaiki dulu aplikasi mu ini, kalau terus seperti ini aplikasinya akan saya unistal."
2024-01-01 12:43:59,5,Positif,"Banyak hal yang bisa membuat kita lebih kreatif tentang masalah kerajinan tangan, ide outfit, barang lucu² yang bisa kita bua sendiri, terdapat tutorial yang lengkap dan mudah di pahami"
2024-01-01 06:15:34,2,Negatif,Ga kurang suka soal nya 1 . Kan saya udah simpen masa ga ada di galeri nya 2 . Pas saya mau simpen ga bisa bisa harus di potret 3. Mohon di perbaiki kalo sudah saya kasih tambah lagi bintang nya terikasih
2024-01-01 05:22:25,5,Positif,"Sangat sangat bermanfaat,bagi kami yg selalu otaknya buntu saat bituh inspirasi dan ide,,,"
2024-01-01 02:16:17,5,Positif,"Sukaaa banget sama pinterest lebih mudah buat download foto udah gitu banyak banget insp buat masak atau pun style buat sehari hari, pokoknya luvvv sama pinterest 💙"
2023-12-31 15:12:20,5,Positif,𝗔𝗽𝗹𝗶𝗸𝗮𝘀𝗶 𝗶𝗻𝗶 𝗯𝗮𝗴𝘂𝘀 𝗯𝗮𝗻𝗴𝗲𝘁𝘁𝘁 𝗽𝗮𝘀 𝗸𝗮𝗿𝗻𝗮 𝗸𝗮𝗹𝗼 𝗮𝗸𝘂 𝗻𝘆𝗮𝗿𝗶 𝘆𝗴 𝗻𝗴𝗴𝗮 𝗮𝗱𝗮 𝗽𝗮𝘀𝘁𝗶 𝗮𝗸𝘂 𝗻𝘆𝗮𝗿𝗶 𝗻𝘆𝗮 𝗱𝗶 𝗣𝗶𝗻𝘁𝗲𝗿𝗲𝘀𝘁 𝗸𝗮𝗿𝗻𝗮 𝗺𝗲𝗻𝘂𝗿𝘂𝘁 𝗸𝘂 𝗽𝗶𝗻𝘁𝗲𝗿𝗲𝘀𝘁 𝗶𝘁𝘂 𝘀𝗲𝗺𝘂𝗮 𝗻𝘆𝗮 𝗹𝗲𝗻𝗴𝗸𝗮𝗽 𝗯𝗮𝗻𝗴𝗲𝘁𝘁 𝗱𝗲𝗵𝗵 𝗮𝘆𝗼𝗼 𝗺𝗮𝗸𝗮𝗻𝗻𝘆𝗮 𝗱𝗼𝘄𝗹𝗼𝗮𝗱 𝗣𝗶𝗻𝘁𝗲𝗿𝗲𝘀𝘁
2023-12-31 14:02:47,5,Positif,"Sangat bagus,banyak gambar inspiratif dan menarik. Akan tetapi saran saya, tolong tambahkan fitur download untuk video juga. Mungkin segitu saja dari saya."
2023-12-31 10:39:43,1,Negatif,"Aplikasi nya eror kah? Kok ga muncul "" gambarnya padahal jaringan bagus Lama bngt memuat nya"
2023-12-31 01:12:08,1,Negatif,Setelah upgrade kenapa pinteres sekarang susah sekali muncul gambar ataupun video padahal sinyal saya full!!!
2023-12-30 13:18:43,2,Negatif,"Update malah rusak, dibuka gambar muncul seabad pdhl jaringan lancar jaya, secepatnya lah di fix, tau gni lbh baik gsh update segala"
2023-12-30 13:04:52,5,Positif,Ap nya seru banget bisa cari gambar yang menarik dan unik dan juga bisa cari resep makanan minuman yang enak juga 👌
2023-12-30 07:40:22,5,Positif,"Terima kasih sudah membuat aplikasi gratis seperti pinterest ini, soalnya bisa unduh gambar gratis, tidak ribet juga, sangat cocok untuk saya yang konten creator"
2023-12-30 03:55:18,1,Negatif,Saya memberi 1 rating karena saya sudah memasukkan tahun lahir saya dengan benar tapi kenapa masih juga tidak bisa di login?? Saya sudah mendowload saya pikir login nya mudah ehh ternyata ga bisa tolong permudah kan lagi untuk ngelogin nya kasiann org yg ga bisa login
2023-12-29 11:33:22,1,Negatif,"Uninstall, gambar enggak terbuka sama sekali meski sinyal sangat bagus."
2023-12-29 03:20:20,4,Positif,"Semenjak di update gk jelas bngt knp?? Aku bilang gini lepas mau ambil gambar selalu ad tulisan ""unduhan gagal"" kek apsih"
2023-12-28 19:18:05,5,Positif,bagi saya aplikasi pinterest sangat banyak manfaat nya banyak ide2 yg sy butuhkan didalamnya sangat bisa tuntuk memperluas wawasan kita dalam banyak hal
2023-12-28 15:05:01,5,Positif,"Okk bgt,app ini,banyak bgt foto yg lucu² aesthetic,bahkan ada anime yg lucu² bgt ga kuattt - !😫💗 Makasih bgt"
2023-12-28 14:29:22,5,Positif,"Saya sangat suka karena semua gambar., ide bahkan inspirasi juga ada respek"
2023-12-28 02:11:47,4,Positif,Ni aplikasi agak gimana atau mau prank sih Saya mau aktif kan komen tapi setelah saya simpan perubahan kok gak aktif lalu saya aktifkan di pin saya dan katanya berhasil di ubah tapi malah nonaktif
2023-12-28 02:06:16,1,Negatif,Suka heran sama Pinterest. Sering banget kalau mau simpan foto harus restart hp 🤣
2023-12-28 00:59:36,4,Positif,Bagus sih tapi setelah update ga bisa unduh gamabar terus
2023-12-27 07:39:48,2,Negatif,"Saya kasih bintang 2 dulu soalnya gambarnya lama munculnya dibandingkan video,dan saat mengunduh gambar agak sedikit lama terunduh nya"
2023-12-27 06:23:59,5,Positif,"semua gambar ada, walau biasanya tidak bisa menggunakan wifi"
2023-12-27 05:05:57,4,Positif,"Kak update selanjutnya tolong perbaiki bagian ""Pembaruan"" jadi kan ada merah"" tanda bahwa ada pembaruan kan, tapi pas di cek tuh gada pembaruan kya komen adanya komen lama. Jadi kenapa harus kaya ada tanda titik merahnya gitu, paham gak?🙂 Dan balikin papan rahasia lagi dong, kok ga bisa diprivasi papan yang kita buat🫡. Oke itu ajah terima kasih."
2023-12-27 02:21:46,2,Negatif,"Makin gak beres apk pinterest sekarang kuota saya kencang tapi liat foto gak bisa anehhh tolong di perbaikan , rusak banget apk ini sumpah liat foto aja gak nampak"
2023-12-27 01:07:15,1,Negatif,"Akun tiba-tiba di blokir, padahal akun lain dengan penyimpanan hampir serupa tidak ter blokir."
2023-12-26 11:59:47,4,Positif,"ini kenapa ya pinterest jadi eror, waktu itu aku buka pinterest tapi malah ""trejadi kesalahn"" aku mikir kesalahn apa coba buat buka tt, ig, yt, lancar"" aja tapi buka pinterest kok trjadi kesalahn. Semoga pinterest menjadi leboh baik lagi kedepannya terimakasih"
2023-12-26 09:08:18,5,Positif,Banyak hal yang memberikan inovasi-inovasi dan mengembangkan kreatifitas saya tentang berbagai hal terimakasih pinterest
2023-12-26 08:47:36,5,Positif,Sangat panus aplikasi ini sangat membantu untuk mencari ide dan aku klau mau paper duck tinggal print karna gambar nya ada di pinterest 😁😁😅
2023-12-26 06:20:11,2,Negatif,"semakin lelet, padahal jaringan aaman, yg terlihat negitu buka aplikasi cuma video yg lancar, foto malah tidak terlihat"
2023-12-26 06:16:56,1,Negatif,"halo developer, apakah bisa membantu saya memperbaiki aplikasi pinterest saya? tampilan gambar di pinterest saya tidak muncul, tolong bantu saya untuk memperbaiki aplikasinya, saya sangat membutuhkannya untuk pekerjaan, terimakasih 🙏🙏"
2023-12-26 05:21:46,4,Positif,Aplikasinya sih bagus tp kadang fotonya gk bisa di unduh!
2023-12-26 00:35:15,5,Positif,"Aku bener-bener suka bngt sma aplikasinya, bisa cari2 ide gambar, foto pin yang bagus, refrensi yg sangat bagus, pokoknya the best deh aplikasi pinterest saya kasih bintang lima😋🙏🏻⭐"
2023-12-25 12:07:37,5,Positif,"Aplikasi ini sangat bermanfaat sekali untuk saya , karna jika saya mencari foto tidak perlu ke google dan mengscreenshot gambar itu , trimakasi PINTEREST 😊"
2023-12-25 11:13:23,5,Positif,"Bagus sekali, jadi bisa menginspirasi banyak orang seperti saya ini dan banyak manfaat tertentu 😁"
2023-12-25 06:48:33,5,Positif,Bagus banget cocok untuk cari gambar atau sketsa yang lucu aesthetic dan indah pokok nya bagus bangettttt
2023-12-25 05:25:23,5,Positif,Bagus bett banyak gambar plus ada gambar Countryhumans yang Banyakk jadi suka sama Apk inii ! ! 😉
2023-12-25 03:44:34,5,Positif,"Aplikasi ini keren banget, banyak foto foto aesthetic dan banyak motivasi motivasi, resep masakan, desain gambar, dll Pokol keren banget, tingkatkan lebih bagus lagi ya Yang lain buruan download"
2023-12-24 05:40:09,5,Positif,"bagus aja sih, dan aku suka, karna berbagai macam gambarnya itu enak di simpen dll."
2023-12-23 18:30:41,5,Positif,Mencari inspirasi terbaik hanya di pinterest
2023-12-23 11:49:59,5,Positif,"Aplikasinya bagus. Saya terbantu oleh aplikasi ini dalam mencari ide-ide baru. Setiap pembaruan tentu dirancang untuk peningkatan kualitas dan performa aplikasi. Kadang kita terkendala waktu untuk update yang sesering itu sehingga banyak update yg tertinggal dan itu menurunkan performa aplikasinya. Namun, disisi lain aplikasi ini sangat membantu saya. Dan selalu diingatkan apabila ada update terbaru. Terima kasih 🙏🏻"
2023-12-23 06:40:37,5,Positif,Aplikasi ini sangat bagu untuk digunakan anak pemuda dan bisa dipakai siapa saja
2023-12-23 06:37:26,5,Positif,"aplikasi bagus. mudah mencari referensi2 untuk kebutuhan sehari hari, sekolah dan lainnya"
2023-12-23 03:01:31,1,Negatif,Ini gimana ya kok fotonya gak ada kebuka semua aku liat di youtube gak bisa semua plis pihak pinterest mohon diperbaiki 🥲🥲😭🙏
2023-12-22 15:17:32,5,Positif,"Aplikasi yg sangat populer, sangat membantu dalam dalam ber inovasi , segalanya tersedia .. always..👍❤️✨, sehat selalu para admin.. 🙏 Pinterest semakin berkembang dan berjaya, ""Tak ada kayu jenjang kami kepingkan"" 🤝😎🏁"
2023-12-22 05:29:14,1,Negatif,"Saya sudah mendownload apk ini, tapi saat saya memasukan akun saya lewat google, dan saat saya memasukan tanggal lahir saya, itu tidak dapat diterima. Tolong perbaiki lagi, saya sudah mencoba nya berkali-kali 🙏"
2023-12-22 00:42:04,5,Positif,"Aplikasi ini berguna banget soalnya disitu kita bisa mencari wallpaper,gambar aesthetic,dan lain-lain ada id brookhaven juga"
2023-12-21 23:05:43,4,Positif,"Apl ini bagus banget sih . . . Tapi makin kesini setelah di update kok malah gini? Misalnya: buka foto itu lama banget -_- Dan sering ngebug gitu jadi maless itu aja sih kalo gak jelas Mohon maaf , oh yah, di perbaiki yah kalo gini terus malah banyak yang gak suka🙏🏻"
2023-12-21 21:21:58,2,Negatif,setelah update terbaru pinterest jadi sering eror saat membuka aplikasi nya
2023-12-21 14:35:23,4,Positif,"Aplikasi ini sudah sangat bagus, tapi ada tiga kekurangan menurut saya. Yang pertama kadang suka ngelag tiba², yang ke dua kalau bikin papan yg buat pisah² in pin(kek album kalo di galeri) ga bisa nambah Pin lain, yang ke tiga kalo kita kirim pesan ke orang lain pesan nya ga bisa di hapus 😭plisss update supaya pesan nya bisa di hapus, soalnya aku sering ga sengaja ke pencet 😭😭🙏🏻🙏🏻. Itu saja, terimakasih"
2023-12-21 04:41:39,2,Negatif,Kenapa saya buka mengikuti malah gak bisa dibuka ada tanda anda tidak diizinkan mengakses sumber daya itu kenapa gini tolong diperbaiki secepatnya
2023-12-21 00:56:18,5,Positif,"Sangat bagus!! Bisa mendownload foto, menyimpan foto di aplikasi itu, bahkan bisa mengobrol dengan teman baru!"
2023-12-20 22:48:05,5,Positif,"Aplikasi pinterest adalah aplikasi untuk mencari bahan inspirasi dan ide yang ditawarkan oleh penggunanya berbasis media, gambar dan video, banyak hal yang bisa anda dapat di pinterset ini, cocok untuk seseorang yang menggeluti dibidang ekonomi kreatif. Dari segi UI simple membuatnya gambang di mengerti untuk pengguna baru"
2023-12-20 12:38:48,5,Positif,Sumpah demi apapun bagus aplikasinya suwerrr nih cocok banget sih yang orangnya suka estetik gitu apalagi aku😁👌
2023-12-20 12:07:21,2,Negatif,"Kekurangan yang saya alami dalam aplikasi ini,ketika saya mencari sesuatu di aplikasi tersebut,tidak sesuai dengan apa yang saya cari.Sehingga saya memohon untuk terus melakukan perbaikan dalam aplikasi ini."
2023-12-20 11:42:33,2,Negatif,"Apk nya gk bagus buat ank kecil soal nya ada film 18+ jadi aku kasih reting 2 aja soalnya apk kurng bagus,, maaf ya,, soalnya pas aku download terus aku buka apk nya eh malah muncul vidio 18+"
2023-12-20 08:51:05,2,Negatif,Aplikasi pinterest kok gini sy baru mau daftar kok pas sy isi usia sy tiba tiba muncul kata ini..... Ups! Kyk nya kmu tdk memenuhi syarat untuk bergabung dengan pinterest jdi tlg untk siapa pun yg perbaiki ini tlg di parbaiki yaa...... 😔😭😭
2023-12-20 03:18:09,5,Positif,"Aplikasi bagus, Terima kasih sudah membantu sebagai bahan menggambar dan konten"
2023-12-20 01:37:22,1,Negatif,Susah daftarnya dlu saya daftar pake tiktok tapi skrg tidak bisa saya sampe gk bisa masuk capek daftar trs
2023-12-20 00:16:21,4,Positif,Udah bagus tapi ada fitur penulusuran saat mau nyimpan pin itu hilang padahal itu memudakan saya ketika mau nyimpan gambar ke pin yang banyak
2023-12-19 00:05:08,2,Negatif,"Berbeda dari dulu, saya mau masuk tetapi susah banget padahal udah saya masukan gmail nya tetapi selalu ada masalah,tolong di perbaiki"
2023-12-18 22:51:58,1,Negatif,"maaf sebelumnya, tolong apk nya di perbaiki seperti semula, setiap saya membuka apk ini selalu tidak muncul gambarnya pdhl jaringan saya sudah baguss, tolong di perbaiki, trimksh."
